Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Home_Points,Away_Points,Goal_Diff,Home_Possession_Est,Away_Possession_Est,Home_Market_Wisdom,Away_Market_Wisdom,Home_xG_Avg_L5,Home_Streak_L5,Home_Pressure_Avg_L5,Home_Goal_Diff_L5,Home_Rest_Days,Home_Field_Tilt_L5,Home_Dominance_Avg_L5,Home_PDO_L5,Home_PPDA_Proxy_L5,Away_xG_Avg_L5,Away_Streak_L5,Away_Pressure_Avg_L5,Away_Goal_Diff_L5,Away_Rest_Days,Away_Field_Tilt_L5,Away_Dominance_Avg_L5,Away_PDO_L5,Away_PPDA_Proxy_L5,Home_H2H_L3,Away_H2H_L3,Home_FIFA_Ova,Home_FIFA_Att,Home_FIFA_Mid,Home_FIFA_Def,Home_Market_Value,Away_FIFA_Ova,Away_FIFA_Att,Away_FIFA_Mid,Away_FIFA_Def,Away_Market_Value,Diff_FIFA_Ova,Diff_FIFA_Att,Diff_FIFA_Mid,Diff_FIFA_Def,Log_Value_Diff,Home_Elo,Away_Elo,Home_Att_Strength,Away_Att_Strength,Home_Def_Weakness,Away_Def_Weakness,Home_Elo_Calc,Away_Elo_Calc,Elo_Diff
SP1,2025-08-31,Vallecano,Barcelona,1,1,D,12,12,6,3,16,8,9,4,4,1,0,0,6.25,5.5,1.4,1,1,0,0.5,0.5,0.16,0.7142857142857143,1.8599999999999999,3.0,35.0,1.0,6.0,0.575596796209782,0.6666666666666666,0.925,0.6257309941520468,4.86,6.0,27.0,4.0,8.0,0.8165164964238117,0.8333333333333333,1.1375,0.5842105263157895,1.5,1.5,76,76,76,76,96.8,84,84,84,84,1130.0,-8,-8,-8,-8,-2.447932899075349,1508.067331487764,1537.1838538953643,1.00959498,1.03989498,0.999796,1.0001,1508.067331487764,1537.1838538953643,-29.116522407600314
SP1,2025-09-12,Sevilla,Elche,2,2,D,7,5,3,2,23,19,2,2,4,3,0,0,1.85,3.4,4.5,1,1,0,0.5,0.5,0.5405405405405405,0.2222222222222222,2.3666666666666667,3.0,28.0,0.0,13.0,0.42599458095495346,0.3100649350649351,0.9444444444444443,1.4488687782805432,1.71,5.0,26.0,2.0,14.0,0.39410229973950445,0.3611111111111111,1.3277777777777777,1.3011363636363635,1.5,1.5,80,80,80,80,131.6,75,75,75,75,101.1,5,5,5,5,0.26138435258114256,1490.4197087709222,1509.427645992965,1.0198524846714923,1.009891016439774,1.0196979013950307,0.98979902019999,1490.4197087709222,1509.427645992965,-19.007937222042756
SP1,2025-09-13,Getafe,Oviedo,2,0,H,10,5,3,1,12,18,4,3,2,5,0,1,1.95,3.1,4.5,3,0,2,0.5,0.5,0.5128205128205129,0.2222222222222222,1.8666666666666665,6.0,34.666666666666664,0.0,15.0,0.4463274848599412,0.3511904761904762,0.9722222222222222,1.1682098765432098,1.343333333333333,3.0,20.0,-4.0,14.0,0.1854171197376149,0.09393939393939395,1.1666666666666667,2.966161616161616,1.5,1.5,76,76,76,76,68.6,73,73,73,73,65.0,3,3,3,3,0.05310982531394881,1524.224129753661,1482.866124893121,1.0096910209139596,0.9803970100029799,1.00999801010099,1.0193939901,1524.224129753661,1482.866124893121,41.35800486053995
SP1,2025-09-13,Sociedad,Real Madrid,1,2,A,23,16,4,6,17,7,12,4,2,1,0,1,5.0,4.33,1.6,0,3,-1,0.5,0.5,0.2,0.625,2.9266666666666663,2.0,33.333333333333336,-1.0,14.0,0.5823649585570619,0.6966810966810967,0.48412698412698413,1.049749373433584,3.956666666666667,9.0,22.0,5.0,14.0,0.7864197293271938,0.7814814814814816,1.1952380952380952,0.6259259259259259,1.5,1.5,79,79,79,79,246.7,85,85,85,85,1350.0,-6,-6,-6,-6,-1.696382001464885,1488.270969701641,1537.9342493313206,0.999286990499,1.029885968496081,1.0100960592088915,0.9805891095010004,1488.270969701641,1537.9342493313206,-49.663279629679664
SP1,2025-09-13,Ath Bilbao,Alaves,0,1,A,12,4,3,2,17,21,6,6,4,3,0,0,1.6,3.9,5.75,0,3,-1,0.5,0.5,0.625,0.17391304347826086,2.4566666666666666,9.0,28.0,3.0,13.0,0.6150016227993903,0.6522366522366522,1.25,0.9641654641654641,1.9933333333333332,4.0,31.333333333333332,0.0,14.0,0.4540502928471611,0.44588744588744583,1.1,1.0384615384615385,1.5,1.5,79,79,79,79,303.0,71,71,71,71,69.5,8,8,8,8,1.4614149915879988,1540.9870610404707,1494.9654238714718,1.0296049404036816,0.99980103979801,0.9994980493726581,1.0,1540.9870610404707,1494.9654238714718,46.02163716899895
SP1,2025-09-13,Ath Madrid,Villarreal,2,0,H,8,8,3,1,12,15,8,3,2,4,0,0,1.8,3.7,4.33,3,0,2,0.5,0.5,0.5555555555555556,0.23094688221709006,2.8366666666666664,2.0,32.0,-1.0,14.0,0.7134676142260278,0.8134920634920636,0.7277777777777777,0.5174603174603174,3.4933333333333336,7.0,19.333333333333332,7.0,13.0,0.7378356510833601,0.8771043771043772,1.2492063492063492,0.7333333333333334,1.5,1.5,83,83,83,83,563.0,79,79,79,79,263.8,4,4,4,4,0.7560794274352061,1490.0345761285282,1523.0653187204523,1.0,1.0498770024101383,1.00980201969901,0.9803930995905414,1490.0345761285282,1523.0653187204523,-33.03074259192408
SP1,2025-09-14,Levante,Betis,2,2,D,5,28,2,9,16,11,4,12,3,2,0,0,3.25,3.25,2.3,1,1,0,0.5,0.5,0.3076923076923077,0.4347826086956522,1.6500000000000001,0.0,30.666666666666668,-4.0,16.0,0.27138046363568363,0.1414141414141414,0.8444444444444444,1.76984126984127,1.9324999999999999,5.0,24.5,0.0,14.0,0.48896403773628383,0.5089285714285714,1.1041666666666667,1.3634199134199134,1.5,1.5,75,75,75,75,87.9,79,79,79,79,219.8,-4,-4,-4,-4,-0.9097451718830811,1461.5285995106872,1499.1803712140133,0.9998990100000001,0.9999050767958412,1.0397911010806795,1.000099029155184,1461.5285995106872,1499.1803712140133,-37.651771703326176
SP1,2025-09-14,Celta,Girona,1,1,D,21,13,7,8,7,9,10,3,0,3,0,0,1.73,3.9,4.75,1,1,0,0.5,0.5,0.5780346820809249,0.21052631578947367,1.8375,3.0,29.5,-2.0,14.0,0.5486381490093087,0.5505952380952381,0.8625,0.8387609649122807,1.83,0.0,16.666666666666668,-9.0,15.0,0.3839124824149363,0.41005291005291006,0.5619047619047619,2.3055555555555554,1.5,1.5,76,76,76,76,146.4,76,76,76,76,146.5,0,0,0,0,-0.0006781960246389218,1479.397260538527,1451.9628949216428,0.9903900982118874,0.9796981604111267,1.0092613055015787,1.0694809497092304,1479.397260538527,1451.9628949216428,27.43436561688418
SP1,2025-09-14,Barcelona,Valencia,6,0,H,24,2,10,1,9,8,5,4,0,1,0,0,1.22,7.0,11.0,3,0,6,0.5,0.5,0.819672131147541,0.09090909090909091,3.89,7.0,24.0,4.0,14.0,0.6884884711975644,0.6581196581196581,1.1472222222222221,1.0894736842105264,1.5466666666666666,4.0,27.333333333333332,2.0,16.0,0.44342121656364547,0.5587301587301586,1.2222222222222223,1.6180555555555556,1.5,1.5,84,84,84,84,1130.0,75,75,75,75,160.0,9,9,9,9,1.9494531111316578,1540.2023746405896,1497.6959235525467,1.0394982325387556,1.00999702050197,1.0000021102815644,0.9896961741214597,1540.2023746405896,1497.6959235525467,42.50645108804292
SP1,2025-09-14,Osasuna,Vallecano,2,0,H,9,19,7,6,13,7,3,6,3,2,0,0,2.55,3.2,2.9,3,0,2,0.5,0.5,0.3921568627450981,0.3448275862068966,1.5166666666666666,3.0,30.666666666666668,-1.0,14.0,0.4325925760570651,0.3428571428571428,0.9333333333333332,0.9743230625583568,2.1799999999999997,4.0,36.666666666666664,1.0,14.0,0.572920381549156,0.6752136752136751,0.8944444444444445,0.6711222500696185,1.5,1.5,77,77,77,77,88.5,76,76,76,76,96.8,1,1,1,1,-0.0886859517599623,1490.0345761285282,1505.0488107425388,0.9799999899,1.0094980109090803,0.989901059501,0.9993833401241097,1490.0345761285282,1505.0488107425388,-15.014234614010547
SP1,2025-09-15,Espanol,Mallorca,3,2,H,9,24,3,10,9,16,3,9,2,1,1,0,2.1,3.4,3.5,3,0,1,0.5,0.5,0.47619047619047616,0.2857142857142857,2.1799999999999997,7.0,34.666666666666664,2.0,15.0,0.4345849148822287,0.3119047619047619,1.2603174603174603,0.9216269841269842,1.7166666666666668,1.0,24.0,-4.0,16.0,0.38158156920894054,0.43915343915343913,0.7630952380952382,1.7916666666666667,1.5,1.5,75,75,75,75,102.7,75,75,75,75,80.6,0,0,0,0,0.23967285326542065,1524.9654238714718,1467.788556674901,1.0198039601,0.9902902463387115,1.000098990099,1.029691829500061,1524.9654238714718,1467.788556674901,57.17686719657081
SP1,2025-09-19,Betis,Sociedad,3,1,H,21,11,6,5,7,20,3,5,3,7,0,0,1.91,3.6,3.75,3,0,2,0.5,0.5,0.5235602094240838,0.26666666666666666,2.572,6.0,24.8,0.0,5.0,0.5544365329795311,0.5571428571428572,0.9277777777777778,1.2193073593073593,3.0024999999999995,2.0,34.5,-2.0,6.0,0.5958646251161437,0.7100108225108225,0.5922619047619048,1.037312030075188,1.5,1.5,79,79,79,79,219.8,79,79,79,79,246.7,0,0,0,0,-0.11496102209237424,1501.8436332374745,1471.1128377375715,1.009890269755556,0.9994841875558097,1.0100980389616512,1.0199800421204397,1501.8436332374745,1471.1128377375715,30.730795499903024
SP1,2025-09-20,Girona,Levante,0,4,A,7,14,1,7,11,17,5,4,4,3,2,0,1.91,3.6,4.0,0,3,-4,0.5,0.5,0.5235602094240838,0.25,2.245,1.0,18.5,-9.0,6.0,0.37304074297915163,0.3652319902319902,0.6669642857142857,2.3253205128205128,1.4949999999999999,1.0,32.5,-4.0,6.0,0.249453714136592,0.16856060606060608,1.0777777777777777,1.8273809523809526,1.5,1.5,76,76,76,76,146.5,75,75,75,75,87.9,1,1,1,1,0.5063160332600161,1457.2305485100019,1458.865337487226,0.9798114858782263,1.0099000200019614,1.0688946056641477,1.0493932655181595,1457.2305485100019,1458.865337487226,-1.6347889772241615
SP1,2025-09-20,Real Madrid,Espanol,2,0,H,16,8,5,1,10,20,5,3,2,0,0,0,1.2,7.0,13.0,3,0,2,0.5,0.5,0.8333333333333334,0.07692307692307693,3.7625,12.0,21.0,6.0,7.0,0.6807238862515939,0.6486111111111111,1.1672619047619048,1.3444444444444446,2.0549999999999997,10.0,32.0,3.0,5.0,0.39260535134685676,0.29642857142857143,1.3952380952380952,1.3258356227106227,1.5,1.5,85,85,85,85,1350.0,75,75,75,75,102.7,10,10,10,10,2.5670982227247174,1555.0923812953902,1533.6074826947643,1.039580024433965,1.039882087837825,0.9807900667128695,1.0100970765349107,1555.0923812953902,1533.6074826947643,21.48489860062591
SP1,2025-09-20,Alaves,Sevilla,1,2,A,8,9,5,3,20,19,4,4,1,7,0,0,2.25,3.1,3.5,0,3,-1,0.5,0.5,0.4444444444444444,0.2857142857142857,1.73,7.0,35.5,1.0,7.0,0.42982343073230966,0.4594155844155844,1.2000000000000002,0.9588461538461539,2.15,4.0,34.5,0.0,8.0,0.4601209269271531,0.3575487012987013,0.875,1.1491515837104074,1.5,1.5,71,71,71,71,69.5,80,80,80,80,131.6,-9,-9,-9,-9,-0.6317243679335389,1515.922969478537,1486.984992649012,0.9998080443898963,1.0296569488622975,0.9893991366669633,1.0294960281427963,1515.922969478537,1486.984992649012,28.93797682952504
SP1,2025-09-20,Villarreal,Osasuna,2,1,H,26,6,8,3,10,11,7,0,2,3,0,1,1.55,4.33,5.5,3,0,1,0.5,0.5,0.6451612903225806,0.18181818181818182,2.8725,7.0,24.0,5.0,7.0,0.6552285863920813,0.726010101010101,1.0202380952380952,0.75,1.8475,6.0,31.0,1.0,6.0,0.4055255109324994,0.3404761904761905,1.0214285714285714,1.098389355742297,1.5,1.5,79,79,79,79,263.8,77,77,77,77,88.5,2,2,2,2,1.0847361987820436,1510.921330783775,1501.436914556638,1.0391714053673324,0.990199739610285,0.990589168594636,0.9798131140731143,1510.921330783775,1501.436914556638,9.48441622713699
SP1,2025-09-20,Valencia,Ath Bilbao,2,0,H,13,11,5,5,13,6,5,6,1,1,0,1,3.0,3.0,2.55,3,0,2,0.5,0.5,0.3333333333333333,0.3921568627450981,1.2774999999999999,4.0,25.0,-4.0,6.0,0.3754230540553872,0.5301587301587302,1.0166666666666666,1.9385416666666666,2.33,9.0,31.5,2.0,7.0,0.6219654970740328,0.6141774891774892,1.0625,0.8367604617604617,1.5,1.5,75,75,75,75,160.0,79,79,79,79,303.0,-4,-4,-4,-4,-0.6356233364217587,1488.5251346947837,1520.0295154334055,0.9998970076693434,1.0193088909996448,1.0413718409873267,0.9995050560879345,1488.5251346947837,1520.0295154334055,-31.504380738621876
SP1,2025-09-21,Mallorca,Ath Madrid,1,1,D,8,12,3,7,14,6,3,6,0,0,0,1,5.0,3.6,1.75,1,1,0,0.5,0.5,0.2,0.5714285714285714,2.5525,1.0,26.5,-5.0,6.0,0.4695195061659647,0.5168650793650793,0.6223214285714286,1.5104166666666667,2.525,5.0,31.0,1.0,8.0,0.6832488533307007,0.7919372294372294,0.9624999999999999,0.5714285714285714,1.5,1.5,75,75,75,75,80.6,83,83,83,83,563.0,-8,-8,-8,-8,-1.9332249895279983,1459.1464978516085,1502.1785640652056,1.000387363001675,1.0099961556945634,1.0495771520711539,0.9986715605465694,1459.1464978516085,1502.1785640652056,-43.03206621359709
SP1,2025-09-21,Vallecano,Celta,1,1,D,15,9,5,5,8,10,5,7,1,1,0,0,2.3,3.3,3.2,1,1,0,0.5,0.5,0.4347826086956522,0.3125,2.4974999999999996,4.0,32.0,-1.0,7.0,0.5986092005154099,0.673076923076923,0.849404761904762,0.8033416875522138,2.254,4.0,26.4,-2.0,7.0,0.5708254100177685,0.5943223443223443,0.8935714285714287,1.0710087719298245,1.5,1.5,76,76,76,76,96.8,76,76,76,76,146.4,0,0,0,0,-0.41022540271446406,1493.646472314429,1474.129606950168,0.9996058984340298,0.989756929738855,1.0093852625213957,1.009371311454487,1493.646472314429,1474.129606950168,19.516865364261093
SP1,2025-09-21,Barcelona,Getafe,3,0,H,16,3,7,2,9,15,3,2,2,4,0,0,1.22,6.5,12.0,3,0,3,0.5,0.5,0.819672131147541,0.08333333333333333,4.1825,10.0,22.5,10.0,7.0,0.7235092046226632,0.6324786324786325,1.2604166666666667,0.9671052631578948,1.8424999999999998,9.0,33.0,2.0,8.0,0.4938365155044604,0.40625,1.1458333333333333,1.0094907407407407,1.5,1.5,84,84,84,84,1130.0,76,76,76,76,68.6,8,8,8,8,2.788092908775747,1549.3731634983526,1533.4370670293779,1.0886981332133505,1.0195865540344948,0.9898011489404805,1.0002901284255172,1549.3731634983526,1533.4370670293779,15.93609646897471
SP1,2025-09-21,Elche,Oviedo,1,0,H,15,12,5,4,9,18,3,3,2,2,0,0,1.91,3.2,4.5,3,0,1,0.5,0.5,0.5235602094240838,0.2222222222222222,1.54,6.0,30.5,2.0,9.0,0.4049517179686912,0.3958333333333333,1.3291666666666666,1.0736783596837944,1.1925,3.0,27.0,-6.0,8.0,0.22997192658007087,0.1775974025974026,0.9583333333333334,2.364621212121212,1.5,1.5,75,75,75,75,101.1,73,73,73,73,65.0,2,2,2,2,0.4362979831441942,1512.8623621148752,1473.653187617404,1.0197842911789843,0.9703960195118997,0.9999011792866347,1.0291953338748254,1512.8623621148752,1473.653187617404,39.20917449747117
SP1,2025-09-23,Ath Bilbao,Girona,1,1,D,17,6,5,3,19,15,8,1,0,2,0,0,1.45,4.33,7.0,1,1,0,0.5,0.5,0.6896551724137931,0.14285714285714285,2.352,9.0,28.4,0.0,3.0,0.5947152520265733,0.6004329004329004,0.97,1.0694083694083694,1.9799999999999998,1.0,21.6,-13.0,3.0,0.3784325917166547,0.4032967032967033,0.6192857142857143,2.06025641025641,1.5,1.5,79,79,79,79,303.0,76,76,76,76,146.5,3,3,3,3,0.723199525626347,1507.9489833705015,1438.093724818436,1.0082549415936517,0.9690215448331687,1.0095100044015248,1.0983889712202273,1507.9489833705015,1438.093724818436,69.8552585520656
SP1,2025-09-23,Espanol,Valencia,2,2,D,21,5,10,2,9,9,8,3,1,4,0,0,2.25,3.1,3.4,1,1,0,0.5,0.5,0.4444444444444444,0.29411764705882354,1.8459999999999996,10.0,33.6,1.0,3.0,0.382834278929048,0.31214285714285717,1.2361904761904763,1.2606684981684981,1.5459999999999998,7.0,25.6,-2.0,3.0,0.4031955831626772,0.5150360750360751,1.0933333333333333,1.7774999999999999,1.5,1.5,75,75,75,75,102.7,75,75,75,75,160.0,0,0,0,0,-0.4399022497489815,1523.6486142970925,1500.6056667576877,1.0298789508812611,1.009898034123699,1.019972288956887,1.0305520852893943,1523.6486142970925,1500.6056667576877,23.04294753940485
SP1,2025-09-23,Levante,Real Madrid,1,4,A,11,24,2,10,17,9,1,7,1,1,0,0,7.5,5.75,1.33,0,3,-3,0.5,0.5,0.13333333333333333,0.7518796992481203,1.8539999999999999,4.0,34.0,0.0,3.0,0.31956296730927375,0.22373737373737373,1.1765079365079365,1.5761904761904764,3.5879999999999996,15.0,21.6,8.0,3.0,0.6758291048997127,0.643888888888889,1.2138095238095237,1.244786324786325,1.5,1.5,75,75,75,75,87.9,85,85,85,85,1350.0,-10,-10,-10,-10,-2.7210881954403403,1478.002161178792,1565.051249693062,1.0411173361876949,1.0491751714771478,1.0393187696020112,0.9701842466741512,1478.002161178792,1565.051249693062,-87.0490885142699
SP1,2025-09-23,Sevilla,Villarreal,1,2,A,16,12,2,5,17,14,3,3,2,3,0,0,3.1,3.4,2.3,0,3,-1,0.5,0.5,0.3225806451612903,0.4347826086956522,2.056,7.0,38.0,1.0,3.0,0.4720967373817227,0.38603896103896107,0.9933333333333334,1.0082101558572147,3.2299999999999995,10.0,24.0,6.0,3.0,0.6934136340051837,0.7808080808080808,0.9995238095238095,0.6923076923076923,1.5,1.5,80,80,80,80,131.6,79,79,79,79,263.8,1,1,1,1,-0.6916377463110912,1507.3094698422406,1521.3449942537195,1.0393655100478998,1.0487912715563235,1.029203100276693,0.9907784835282274,1507.3094698422406,1521.3449942537195,-14.035524411478946
SP1,2025-09-24,Ath Madrid,Vallecano,3,2,H,20,9,8,3,6,12,8,6,3,4,0,0,1.5,4.5,6.0,3,0,1,0.5,0.5,0.6666666666666666,0.16666666666666666,2.642,6.0,27.6,1.0,3.0,0.6707370094184252,0.7668831168831168,0.9319047619047618,0.7321428571428571,2.558,5.0,29.2,-1.0,3.0,0.5899984684370193,0.6217948717948718,0.8795238095238096,0.962673350041771,1.5,1.5,83,83,83,83,563.0,76,76,76,76,96.8,7,7,7,7,1.7521296744572874,1504.6162605897307,1488.6808537597178,1.0093656863632996,0.999515322331437,0.9986809801043451,1.0093947042249147,1504.6162605897307,1488.6808537597178,15.93540683001288
SP1,2025-09-24,Sociedad,Mallorca,1,0,H,17,7,4,3,13,15,11,2,2,2,0,0,1.8,3.4,4.75,3,0,1,0.5,0.5,0.5555555555555556,0.21052631578947367,2.8899999999999997,2.0,38.4,-4.0,5.0,0.556691698092915,0.693008658008658,0.6138095238095238,1.0012781954887218,2.3600000000000003,2.0,26.8,-5.0,3.0,0.4514776712823557,0.4801587301587301,0.7359523809523809,1.4483333333333335,1.5,1.5,79,79,79,79,246.7,75,75,75,75,80.6,4,4,4,4,1.1103890745252532,1461.5048401539125,1456.7088013270834,0.9993874502865855,1.0003967664036086,1.0398741945183416,1.0489704586045485,1461.5048401539125,1456.7088013270834,4.79603882682909
SP1,2025-09-24,Getafe,Alaves,1,1,D,7,10,1,4,14,20,2,7,2,3,0,0,2.3,2.9,3.6,1,1,0,0.5,0.5,0.4347826086956522,0.2777777777777778,1.6439999999999997,9.0,34.0,-1.0,3.0,0.43673587733412395,0.40499999999999997,1.0309523809523808,0.9975925925925926,1.818,7.0,36.8,0.0,4.0,0.43985874074584785,0.4675324675324675,1.0666666666666669,0.8852587412587413,1.5,1.5,76,76,76,76,68.6,71,71,71,71,69.5,5,5,5,5,-0.012848142477849045,1523.264566737537,1495.5984922853083,1.009597600183398,0.9995064184164129,1.0210949973826011,0.9995027309776333,1523.264566737537,1495.5984922853083,27.666074452228713
SP1,2025-09-25,Osasuna,Elche,1,1,D,9,12,2,4,19,13,2,3,2,2,0,0,1.95,3.25,4.33,1,1,0,0.5,0.5,0.5128205128205129,0.23094688221709006,1.7599999999999998,6.0,30.8,0.0,5.0,0.3551896387262757,0.2723809523809524,1.033809523809524,1.2912114845938376,1.7919999999999998,9.0,28.8,3.0,4.0,0.4330522801600771,0.41666666666666663,1.3033333333333332,1.1089426877470356,1.5,1.5,77,77,77,77,88.5,75,75,75,75,101.1,2,2,2,2,-0.13171409988980987,1491.0132510866933,1522.1544510069007,0.9903891289982711,1.0192742504386445,0.9900157636636091,0.990485425503254,1491.0132510866933,1522.1544510069007,-31.141199920207328
SP1,2025-09-25,Oviedo,Barcelona,1,3,A,7,22,3,10,10,6,6,9,1,0,0,0,10.0,5.75,1.25,0,3,-2,0.5,0.5,0.1,0.8,1.402,3.0,29.6,-7.0,4.0,0.27488662941832676,0.24207792207792206,0.9266666666666667,2.063125541125541,4.040000000000001,13.0,22.4,13.0,4.0,0.737140690434242,0.625982905982906,1.294047619047619,0.8570175438596491,1.5,1.5,73,73,73,73,65.0,84,84,84,84,1130.0,-11,-11,-11,-11,-2.8412027340896957,1464.3610987253785,1559.5456637901934,0.9606939771265542,1.1078135375720712,1.02868995698694,0.9795116043725121,1464.3610987253785,1559.5456637901934,-95.18456506481493
SP1,2025-09-26,Girona,Espanol,0,0,D,12,20,3,5,9,11,8,4,0,1,0,0,2.45,3.3,2.88,1,1,0,0.5,0.5,0.4081632653061224,0.3472222222222222,2.0199999999999996,2.0,24.8,-11.0,3.0,0.360113626972535,0.35885225885225885,0.7049603174603174,1.938034188034188,2.3339999999999996,8.0,30.8,0.0,3.0,0.4637289650995518,0.4075974025974026,1.0634920634920635,1.2061230436230437,1.5,1.5,76,76,76,76,146.5,75,75,75,75,102.7,1,1,1,1,0.3523260605443932,1444.8936631475615,1518.5479040213127,0.9692412450608562,1.0395522908891137,1.0973055397010234,1.0297676130615034,1444.8936631475615,1518.5479040213127,-73.65424087375118
SP1,2025-09-27,Getafe,Levante,1,1,D,11,11,4,3,15,16,6,2,4,3,0,0,2.05,3.1,4.1,1,1,0,0.5,0.5,0.48780487804878053,0.24390243902439027,1.4739999999999998,7.0,32.8,-3.0,3.0,0.42717876750180395,0.39944444444444444,1.1507936507936507,0.9975925925925926,1.8679999999999999,4.0,35.6,-2.0,4.0,0.32689207248403623,0.23055555555555557,1.1637566137566138,1.569172932330827,1.5,1.5,76,76,76,76,68.6,75,75,75,75,87.9,1,1,1,1,-0.24474757517948476,1517.9881452347513,1462.443284209245,1.0095066898270755,1.041019583930132,1.0208891889790352,1.0698452824103875,1517.9881452347513,1462.443284209245,55.54486102550641
SP1,2025-09-27,Ath Madrid,Real Madrid,5,2,H,13,6,7,2,17,14,7,2,5,4,0,0,3.0,3.6,2.3,3,0,3,0.5,0.5,0.3333333333333333,0.4347826086956522,2.9639999999999995,9.0,25.6,3.0,3.0,0.6768316377754313,0.7311688311688311,0.8946428571428572,0.8854761904761904,3.9859999999999998,15.0,21.2,10.0,4.0,0.6348299697317019,0.6188888888888889,1.1615079365079366,1.4296348096348095,1.5,1.5,83,83,83,83,563.0,85,85,85,85,1350.0,-2,-2,-2,-2,-0.8735460864621398,1514.7887875717927,1580.610126662609,1.0293633259139776,1.0794149051219815,1.008694155171286,0.9700793474549059,1514.7887875717927,1580.610126662609,-65.82133909081631
SP1,2025-09-27,Mallorca,Alaves,1,0,H,12,12,3,3,14,18,4,8,2,3,0,0,2.35,3.0,3.4,3,0,1,0.5,0.5,0.425531914893617,0.29411764705882354,2.5300000000000002,2.0,28.0,-3.0,3.0,0.4622884818009824,0.4442612942612942,0.7382936507936507,1.3594444444444445,1.7279999999999998,5.0,40.0,-1.0,3.0,0.41911281956170965,0.4412698412698412,0.9305555555555557,0.8602587412587412,1.5,1.5,75,75,75,75,80.6,71,71,71,71,69.5,4,4,4,4,0.14621655215183793,1446.1008172050038,1500.874913788094,0.9895790926121127,0.999296164707754,1.0484874755165279,0.9994109024365695,1446.1008172050038,1500.874913788094,-54.77409658309034
SP1,2025-09-27,Villarreal,Ath Bilbao,1,0,H,14,16,5,4,13,11,6,5,2,0,0,0,2.1,3.25,3.7,3,0,1,0.5,0.5,0.47619047619047616,0.27027027027027023,2.7060000000000004,10.0,26.4,5.0,4.0,0.61091722237479,0.6989898989898989,0.982936507936508,0.8034188034188035,2.522,7.0,32.8,-1.0,4.0,0.62123552092024,0.5963924963924964,0.9527777777777778,0.8505194805194805,1.5,1.5,79,79,79,79,263.8,79,79,79,79,303.0,0,0,0,0,-0.13805287734336869,1539.9824524608448,1501.149045041376,1.0582659173999427,1.0070746555542052,0.990468950253259,1.0097208931030788,1539.9824524608448,1501.149045041376,38.83340741946881
SP1,2025-09-28,Vallecano,Sevilla,0,1,A,18,4,6,1,12,15,12,4,3,2,1,0,2.0,3.3,4.0,0,3,-1,0.5,0.5,0.5,0.25,2.316,2.0,28.4,-4.0,4.0,0.5218348789484696,0.5741758241758241,0.9482142857142857,1.1973482726423903,1.8959999999999997,7.0,40.0,1.0,5.0,0.5135911716058047,0.46785714285714286,1.011111111111111,0.8382101558572147,1.5,1.5,76,76,76,76,96.8,80,80,80,80,131.6,-4,-4,-4,-4,-0.30441250071099013,1478.5083267776558,1488.6720116351153,1.0095201389324306,1.0390704464674654,1.0293917688877567,1.0388580710586541,1478.5083267776558,1488.6720116351153,-10.16368485745943
SP1,2025-09-28,Elche,Celta,2,1,H,17,8,8,2,12,20,7,2,3,3,0,0,2.88,3.1,2.6,3,0,1,0.5,0.5,0.3472222222222222,0.3846153846153846,2.016,9.0,29.2,3.0,3.0,0.48480053036302106,0.48666666666666664,1.211111111111111,1.0464426877470356,2.334,5.0,23.6,0.0,7.0,0.5385021788984948,0.560989010989011,0.9113095238095239,1.2675,1.5,1.5,75,75,75,75,101.1,76,76,76,76,146.4,-1,-1,-1,-1,-0.3671972545846165,1525.089001675896,1479.0952255048792,1.0191841830077697,0.9897665586852142,0.9906739361913643,1.0092816116528567,1525.089001675896,1479.0952255048792,45.99377617101686
SP1,2025-09-28,Barcelona,Sociedad,2,1,H,22,7,12,2,6,12,12,1,1,2,0,0,1.27,5.75,10.0,3,0,1,0.5,0.5,0.7874015748031495,0.1,4.12,13.0,17.6,12.0,3.0,0.7158876203614526,0.6126495726495726,1.239484126984127,1.1547619047619047,3.02,4.0,39.2,-3.0,4.0,0.621086525504918,0.7689060939060939,0.7198412698412698,0.7423496240601504,1.5,1.5,84,84,84,84,1130.0,79,79,79,79,246.7,5,5,5,5,1.5186391396208068,1574.753549516987,1472.1128242759921,1.126951319886865,0.9988805047659127,0.9800783091144574,1.0294671991932638,1574.753549516987,1472.1128242759921,102.64072524099493
SP1,2025-09-28,Betis,Osasuna,2,0,H,12,12,6,1,6,7,5,5,0,1,0,0,1.75,3.8,4.5,3,0,2,0.5,0.5,0.5714285714285714,0.2222222222222222,2.85,8.0,23.2,2.0,9.0,0.5380728998142417,0.4821428571428571,0.9898148148148148,1.4168831168831169,2.002,7.0,34.0,1.0,3.0,0.4249902058211045,0.35238095238095235,1.0698412698412698,1.0704322638146169,1.5,1.5,79,79,79,79,219.8,77,77,77,77,88.5,2,2,2,2,0.9030186891221303,1511.4516308211334,1488.078700417698,1.0299831838160847,0.9905776580154604,1.010002318182868,0.9899230344198301,1511.4516308211334,1488.078700417698,23.372930403435475
