Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2012,2013-01-26,Celta,Sociedad,1,2.2,0.49803208488311945,0.09567058674286288,False,10.0,-10.0,27.088278774949643,-27.088278774949643,1096.0,1331.9891821925216
2012,2013-01-27,Vallecano,Betis,1,2.25,0.46914614084797374,0.055578816907940976,True,10.0,12.5,14.80607657608724,18.507595720109048,1108.5,1350.4967779126307
2012,2013-02-02,Espanol,Levante,1,2.1,0.5294773556906527,0.11190244695037066,True,10.0,11.0,34.3463395561397,37.78097351175367,1119.5,1388.2777514243844
2012,2013-02-02,Getafe,La Coruna,1,2.05,0.5360708606948351,0.09894526442441198,True,10.0,10.499999999999998,32.705597430765195,34.34087730230345,1130.0,1422.6186287266878
2012,2013-02-03,Ath Madrid,Betis,1,1.44,0.7649815094353792,0.10157337358694596,True,10.0,4.3999999999999995,71.1309314363344,31.297609831987128,1134.4,1453.9162385586749
2012,2013-02-10,Zaragoza,Sociedad,1,2.4,0.44820980199142024,0.07570352477940845,False,10.0,-10.0,19.654747141591244,-19.654747141591244,1124.4,1434.2614914170836
2012,2013-02-16,Getafe,Celta,1,2.1,0.5233667852633725,0.09907024905308237,True,10.0,11.0,32.2937825368036,35.52316079048396,1135.4,1469.7846522075677
2012,2013-02-17,Espanol,Betis,1,2.0,0.5267986266753092,0.05359725335061838,True,10.0,10.0,19.69410509380488,19.69410509380488,1145.4,1489.4787573013725
2012,2013-02-22,Ath Bilbao,Sociedad,1,2.25,0.5303706736671049,0.19333401575098597,False,10.0,-10.0,57.5933819049725,-57.5933819049725,1135.4,1431.8853753964
2012,2013-03-02,La Coruna,Vallecano,1,2.3,0.47822463075741045,0.09991665074204392,False,10.0,-10.0,27.51330595310049,-27.51330595310049,1125.4,1404.3720694432996
2012,2013-03-02,Valencia,Levante,1,1.5,0.7925044444626752,0.1887566666940128,False,10.0,-10.0,70.21860347216496,-70.21860347216496,1115.4,1334.1534659711347
2012,2013-03-10,Levante,Getafe,1,2.1,0.5001605645934821,0.05033718564631262,False,10.0,-10.0,15.263075158468274,-15.263075158468274,1105.4,1318.8903908126663
2012,2013-03-10,Ath Madrid,Sociedad,1,1.5,0.7649815094353792,0.1474722641530688,False,10.0,-10.0,65.9445195406333,-65.9445195406333,1095.4,1252.945871272033
2012,2013-03-16,Getafe,Ath Bilbao,1,2.3,0.5030088212468581,0.15692028886777343,True,10.0,12.999999999999998,37.81012077994066,49.15315701392285,1108.4,1302.099028285956
2012,2013-03-16,Valencia,Betis,1,1.62,0.6704495437067316,0.08612826080490521,True,10.0,6.200000000000001,45.220776089526765,28.0368811755066,1114.6,1330.1359094614625
2012,2013-04-05,Granada,Betis,1,2.3,0.5247734046550169,0.20697883070653877,False,10.0,-10.0,52.94422600405999,-52.94422600405999,1104.6,1277.1916834574024
2012,2013-04-13,Levante,La Coruna,1,2.2,0.5055410926534136,0.11219040383751011,False,10.0,-10.0,32.10177835018741,-32.10177835018741,1094.6,1245.0899051072151
2012,2013-04-13,Malaga,Osasuna,1,2.0,0.6446347920359087,0.28926958407181735,True,10.0,10.0,65.40264662754012,65.40264662754012,1104.6,1310.4925517347551
2012,2013-04-13,Valladolid,Getafe,1,2.3,0.4768058525430041,0.09665346084890936,True,10.0,12.999999999999998,23.73942237953897,30.861249093400655,1117.6,1341.3538008281557
2012,2013-04-21,Sevilla,Ath Madrid,1,2.4,0.5743894858251304,0.3785347659803129,False,10.0,-10.0,67.06769004140776,-67.06769004140776,1107.6,1274.286110786748
2012,2013-04-21,Getafe,Espanol,1,2.2,0.5662514341626346,0.24575315515779605,False,10.0,-10.0,63.71430553933737,-63.71430553933737,1097.6,1210.5718052474108
2012,2013-05-05,Sevilla,Espanol,1,1.57,0.685434358765543,0.07613194326190253,True,10.0,5.700000000000001,40.42244911910295,23.040795997888683,1103.3,1233.6126012452994
2012,2013-05-26,Malaga,La Coruna,1,2.38,0.6525348068555009,0.553032840316092,True,10.0,13.799999999999999,61.680630062264925,85.11926948592559,1117.1,1318.731870731225
